Date,open,high,low,close,volume,dividends,stock splits,capital gains
2024-10-24 00:00:00-04:00,24.6368000239647,24.72635235598963,24.557198161926774,24.706451416015625,77400,0.0,0.0,0.0
2024-10-25 00:00:00-04:00,25.084559714760818,25.084559714760818,24.71640181558114,24.81590461730957,161900,0.0,0.0,0.0
2024-10-28 00:00:00-04:00,25.12436226369454,25.12436226369454,24.835804320783172,24.85570526123047,499200,0.0,0.0,0.0
2024-10-29 00:00:00-04:00,24.875605626967808,25.00495794117048,24.755207407258855,24.935306549072266,287000,0.0,0.0,0.0
2024-10-30 00:00:00-04:00,24.97510917438755,25.024859627982966,24.756202623708152,24.86565589904785,270400,0.0,0.0,0.0
2024-10-31 00:00:00-04:00,24.626847645694195,24.626847645694195,24.129335572043807,24.139286041259766,200400,0.0,0.0,0.0
2024-11-01 00:00:00-04:00,24.288541131936686,24.447744855790237,24.1989888000368,24.248741149902344,372900,0.0,0.0,0.0
2024-11-04 00:00:00-05:00,24.22883836634547,24.293515467320248,24.08455940950095,24.139286041259766,220600,0.0,0.0,0.0
2024-11-05 00:00:00-05:00,24.218891147745673,24.46764721795846,24.218891147745673,24.44774627685547,114100,0.0,0.0,0.0
2024-11-06 00:00:00-05:00,24.925355272344362,25.14426180940573,24.856700257968278,25.114410400390625,329600,0.0,0.0,0.0
2024-11-07 00:00:00-05:00,25.223865848016086,25.502471431460386,25.21391537748476,25.47262191772461,355200,0.0,0.0,0.0
2024-11-08 00:00:00-05:00,25.4925210396422,25.64177429124497,25.47262009999968,25.592021942138672,195600,0.0,0.0,0.0
2024-11-11 00:00:00-05:00,25.641774031813043,25.641774031813043,25.334311539521718,25.462669372558594,302400,0.0,0.0,0.0
2024-11-12 00:00:00-05:00,25.502471096234306,25.522372037035364,25.323368322599332,25.452720642089844,134700,0.0,0.0,0.0
2024-11-13 00:00:00-05:00,25.502468519661228,25.532319927846853,25.299485017144516,25.412918090820312,156100,0.0,0.0,0.0
2024-11-14 00:00:00-05:00,25.43281911337536,25.46465947920611,25.243765873710075,25.303466796875,126400,0.0,0.0,0.0
