datetime,symbol,open,high,low,close,volume
2008-02-07 14:30:00,INDEX:ADRN,2.17,2.17,2.17,2.17,0.0
2008-02-08 14:30:00,INDEX:ADRN,0.63,0.63,0.63,0.63,0.0
2008-02-11 14:30:00,INDEX:ADRN,1.46,1.46,1.46,1.46,0.0
2008-02-12 14:30:00,INDEX:ADRN,1.82,1.82,1.82,1.82,0.0
2008-02-13 14:30:00,INDEX:ADRN,3.26,3.26,3.26,3.26,0.0
2008-02-14 14:30:00,INDEX:ADRN,0.25,0.25,0.25,0.25,0.0
2008-02-15 14:30:00,INDEX:ADRN,0.7,0.7,0.7,0.7,0.0
2008-02-19 14:30:00,INDEX:ADRN,1.18,1.18,1.18,1.18,0.0
2008-02-20 14:30:00,INDEX:ADRN,2.17,2.17,2.17,2.17,0.0
2008-02-21 14:30:00,INDEX:ADRN,0.27,0.27,0.27,0.27,0.0
2008-02-22 14:30:00,INDEX:ADRN,1.8,1.8,1.8,1.8,0.0
2008-02-25 14:30:00,INDEX:ADRN,4.65,4.65,4.65,4.65,0.0
2008-02-26 14:30:00,INDEX:ADRN,2.39,2.39,2.39,2.39,0.0
2008-02-27 14:30:00,INDEX:ADRN,0.76,0.76,0.76,0.76,0.0
2008-02-28 14:30:00,INDEX:ADRN,0.41,0.41,0.41,0.41,0.0
2008-02-29 14:30:00,INDEX:ADRN,0.1,0.1,0.1,0.1,0.0
2008-03-03 14:30:00,INDEX:ADRN,1.02,1.02,1.02,1.02,0.0
2008-03-04 14:30:00,INDEX:ADRN,0.55,0.55,0.55,0.55,0.0
2008-03-05 14:30:00,INDEX:ADRN,1.44,1.44,1.44,1.44,0.0
2008-03-06 14:30:00,INDEX:ADRN,0.11,0.11,0.11,0.11,0.0
2008-03-07 14:30:00,INDEX:ADRN,0.55,0.55,0.55,0.55,0.0
2008-03-10 13:30:00,INDEX:ADRN,0.19,0.19,0.19,0.19,0.0
2008-03-11 13:30:00,INDEX:ADRN,8.42,8.42,8.42,8.42,0.0
2008-03-12 13:30:00,INDEX:ADRN,0.51,0.51,0.51,0.51,0.0
2008-03-13 13:30:00,INDEX:ADRN,2.09,2.09,2.09,2.09,0.0
2008-03-14 13:30:00,INDEX:ADRN,0.12,0.12,0.12,0.12,0.0
2008-03-17 13:30:00,INDEX:ADRN,0.29,0.29,0.29,0.29,0.0
2008-03-18 13:30:00,INDEX:ADRN,9.0,9.0,9.0,9.0,0.0
2008-03-19 13:30:00,INDEX:ADRN,0.22,0.22,0.22,0.22,0.0
2008-03-20 13:30:00,INDEX:ADRN,2.72,2.72,2.72,2.72,0.0
2008-03-24 13:30:00,INDEX:ADRN,4.59,4.59,4.59,4.59,0.0
2008-03-25 13:30:00,INDEX:ADRN,1.99,1.99,1.99,1.99,0.0
2008-03-26 13:30:00,INDEX:ADRN,0.54,0.54,0.54,0.54,0.0
2008-03-27 13:30:00,INDEX:ADRN,0.43,0.43,0.43,0.43,0.0
2008-03-28 13:30:00,INDEX:ADRN,0.43,0.43,0.43,0.43,0.0
2008-03-31 13:30:00,INDEX:ADRN,1.98,1.98,1.98,1.98,0.0
2008-04-01 13:30:00,INDEX:ADRN,7.36,7.36,7.36,7.36,0.0
2008-04-02 13:30:00,INDEX:ADRN,1.52,1.52,1.52,1.52,0.0
2008-04-03 13:30:00,INDEX:ADRN,1.23,1.23,1.23,1.23,0.0
2008-04-04 13:30:00,INDEX:ADRN,1.07,1.07,1.07,1.07,0.0
2008-04-07 13:30:00,INDEX:ADRN,1.1,1.1,1.1,1.1,0.0
2008-04-08 13:30:00,INDEX:ADRN,0.72,0.72,0.72,0.72,0.0
2008-04-09 13:30:00,INDEX:ADRN,0.25,0.25,0.25,0.25,0.0
2008-04-10 13:30:00,INDEX:ADRN,1.85,1.85,1.85,1.85,0.0
2008-04-11 13:30:00,INDEX:ADRN,0.14,0.14,0.14,0.14,0.0
2008-04-14 13:30:00,INDEX:ADRN,0.74,0.74,0.74,0.74,0.0
2008-04-15 13:30:00,INDEX:ADRN,1.82,1.82,1.82,1.82,0.0
2008-04-16 13:30:00,INDEX:ADRN,6.74,6.74,6.74,6.74,0.0
2008-04-17 13:30:00,INDEX:ADRN,0.79,0.79,0.79,0.79,0.0
2008-04-18 13:30:00,INDEX:ADRN,3.57,3.57,3.57,3.57,0.0
2008-04-21 13:30:00,INDEX:ADRN,0.69,0.69,0.69,0.69,0.0
2008-04-22 13:30:00,INDEX:ADRN,0.27,0.27,0.27,0.27,0.0
2008-04-23 13:30:00,INDEX:ADRN,1.07,1.07,1.07,1.07,0.0
2008-04-24 13:30:00,INDEX:ADRN,1.67,1.67,1.67,1.67,0.0
2008-04-25 13:30:00,INDEX:ADRN,1.89,1.89,1.89,1.89,0.0
2008-04-28 13:30:00,INDEX:ADRN,1.26,1.26,1.26,1.26,0.0
2008-04-29 13:30:00,INDEX:ADRN,0.56,0.56,0.56,0.56,0.0
2008-04-30 13:30:00,INDEX:ADRN,0.89,0.89,0.89,0.89,0.0
2008-05-01 13:30:00,INDEX:ADRN,2.61,2.61,2.61,2.61,0.0
2008-05-02 13:30:00,INDEX:ADRN,1.06,1.06,1.06,1.06,0.0
2008-05-05 13:30:00,INDEX:ADRN,0.78,0.78,0.78,0.78,0.0
2008-05-06 13:30:00,INDEX:ADRN,1.89,1.89,1.89,1.89,0.0
2008-05-07 13:30:00,INDEX:ADRN,0.25,0.25,0.25,0.25,0.0
2008-05-08 13:30:00,INDEX:ADRN,1.25,1.25,1.25,1.25,0.0
2008-05-09 13:30:00,INDEX:ADRN,0.74,0.74,0.74,0.74,0.0
2008-05-12 13:30:00,INDEX:ADRN,3.58,3.58,3.58,3.58,0.0
2008-05-13 13:30:00,INDEX:ADRN,1.16,1.16,1.16,1.16,0.0
2008-05-14 13:30:00,INDEX:ADRN,1.34,1.34,1.34,1.34,0.0
2008-05-15 13:30:00,INDEX:ADRN,2.67,2.67,2.67,2.67,0.0
2008-05-16 13:30:00,INDEX:ADRN,0.93,0.93,0.93,0.93,0.0
2008-05-19 13:30:00,INDEX:ADRN,0.92,0.92,0.92,0.92,0.0
2008-05-20 13:30:00,INDEX:ADRN,0.54,0.54,0.54,0.54,0.0
2008-05-21 13:30:00,INDEX:ADRN,0.32,0.32,0.32,0.32,0.0
2008-05-22 13:30:00,INDEX:ADRN,1.45,1.45,1.45,1.45,0.0
2008-05-23 13:30:00,INDEX:ADRN,0.24,0.24,0.24,0.24,0.0
2008-05-27 13:30:00,INDEX:ADRN,1.91,1.91,1.91,1.91,0.0
2008-05-28 13:30:00,INDEX:ADRN,1.42,1.42,1.42,1.42,0.0
2008-05-29 13:30:00,INDEX:ADRN,1.88,1.88,1.88,1.88,0.0
2008-05-30 13:30:00,INDEX:ADRN,1.19,1.19,1.19,1.19,0.0
2008-06-02 13:30:00,INDEX:ADRN,0.37,0.37,0.37,0.37,0.0
2008-06-03 13:30:00,INDEX:ADRN,0.72,0.72,0.72,0.72,0.0
2008-06-04 13:30:00,INDEX:ADRN,0.99,0.99,0.99,0.99,0.0
2008-06-05 13:30:00,INDEX:ADRN,6.29,6.29,6.29,6.29,0.0
2008-06-06 13:30:00,INDEX:ADRN,0.12,0.12,0.12,0.12,0.0
2008-06-09 13:30:00,INDEX:ADRN,0.62,0.62,0.62,0.62,0.0
2008-06-10 13:30:00,INDEX:ADRN,0.66,0.66,0.66,0.66,0.0
2008-06-11 13:30:00,INDEX:ADRN,0.2,0.2,0.2,0.2,0.0
2008-06-12 13:30:00,INDEX:ADRN,1.23,1.23,1.23,1.23,0.0
2008-06-13 13:30:00,INDEX:ADRN,4.31,4.31,4.31,4.31,0.0
2008-06-16 13:30:00,INDEX:ADRN,1.6,1.6,1.6,1.6,0.0
2008-06-17 13:30:00,INDEX:ADRN,0.57,0.57,0.57,0.57,0.0
2008-06-18 13:30:00,INDEX:ADRN,0.38,0.38,0.38,0.38,0.0
2008-06-19 13:30:00,INDEX:ADRN,1.49,1.49,1.49,1.49,0.0
2008-06-20 13:30:00,INDEX:ADRN,0.18,0.18,0.18,0.18,0.0
2008-06-23 13:30:00,INDEX:ADRN,0.6,0.6,0.6,0.6,0.0
2008-06-24 13:30:00,INDEX:ADRN,0.42,0.42,0.42,0.42,0.0
2008-06-25 13:30:00,INDEX:ADRN,2.52,2.52,2.52,2.52,0.0
2008-06-26 13:30:00,INDEX:ADRN,0.14,0.14,0.14,0.14,0.0
2008-06-27 13:30:00,INDEX:ADRN,0.64,0.64,0.64,0.64,0.0
2008-06-30 13:30:00,INDEX:ADRN,0.69,0.69,0.69,0.69,0.0
2008-07-01 13:30:00,INDEX:ADRN,0.86,0.86,0.86,0.86,0.0
2008-07-02 13:30:00,INDEX:ADRN,0.21,0.21,0.21,0.21,0.0
2008-07-03 13:30:00,INDEX:ADRN,0.57,0.57,0.57,0.57,0.0
2008-07-04 13:30:00,INDEX:ADRN,0.91,0.91,0.91,0.91,0.0
2008-07-07 13:30:00,INDEX:ADRN,0.44,0.44,0.44,0.44,0.0
2008-07-08 13:30:00,INDEX:ADRN,2.93,2.93,2.93,2.93,0.0
2008-07-09 13:30:00,INDEX:ADRN,0.32,0.32,0.32,0.32,0.0
2008-07-10 13:30:00,INDEX:ADRN,1.57,1.57,1.57,1.57,0.0
2008-07-11 13:30:00,INDEX:ADRN,0.72,0.72,0.72,0.72,0.0
2008-07-14 13:30:00,INDEX:ADRN,0.46,0.46,0.46,0.46,0.0
2008-07-15 13:30:00,INDEX:ADRN,0.5,0.5,0.5,0.5,0.0
2008-07-16 13:30:00,INDEX:ADRN,3.38,3.38,3.38,3.38,0.0
2008-07-17 13:30:00,INDEX:ADRN,2.2,2.2,2.2,2.2,0.0
2008-07-18 13:30:00,INDEX:ADRN,0.85,0.85,0.85,0.85,0.0
2008-07-21 13:30:00,INDEX:ADRN,1.52,1.52,1.52,1.52,0.0
2008-07-22 13:30:00,INDEX:ADRN,2.55,2.55,2.55,2.55,0.0
2008-07-23 13:30:00,INDEX:ADRN,1.37,1.37,1.37,1.37,0.0
2008-07-24 13:30:00,INDEX:ADRN,0.22,0.22,0.22,0.22,0.0
2008-07-25 13:30:00,INDEX:ADRN,1.68,1.68,1.68,1.68,0.0
2008-07-28 13:30:00,INDEX:ADRN,0.32,0.32,0.32,0.32,0.0
2008-07-29 13:30:00,INDEX:ADRN,3.5,3.5,3.5,3.5,0.0
2008-07-30 13:30:00,INDEX:ADRN,2.12,2.12,2.12,2.12,0.0
2008-07-31 13:30:00,INDEX:ADRN,0.48,0.48,0.48,0.48,0.0
2008-08-01 13:30:00,INDEX:ADRN,0.83,0.83,0.83,0.83,0.0
2008-08-04 13:30:00,INDEX:ADRN,0.4,0.4,0.4,0.4,0.0
2008-08-05 13:30:00,INDEX:ADRN,3.59,3.59,3.59,3.59,0.0
2008-08-06 13:30:00,INDEX:ADRN,1.38,1.38,1.38,1.38,0.0
2008-08-07 13:30:00,INDEX:ADRN,0.24,0.24,0.24,0.24,0.0
2008-08-08 13:30:00,INDEX:ADRN,3.35,3.35,3.35,3.35,0.0
2008-08-11 13:30:00,INDEX:ADRN,2.09,2.09,2.09,2.09,0.0
2008-08-12 13:30:00,INDEX:ADRN,0.53,0.53,0.53,0.53,0.0
2008-08-13 13:30:00,INDEX:ADRN,0.94,0.94,0.94,0.94,0.0
2008-08-14 13:30:00,INDEX:ADRN,2.06,2.06,2.06,2.06,0.0
2008-08-15 13:30:00,INDEX:ADRN,1.02,1.02,1.02,1.02,0.0
2008-08-18 13:30:00,INDEX:ADRN,0.32,0.32,0.32,0.32,0.0
2008-08-19 13:30:00,INDEX:ADRN,0.35,0.35,0.35,0.35,0.0
2008-08-20 13:30:00,INDEX:ADRN,1.36,1.36,1.36,1.36,0.0
2008-08-21 13:30:00,INDEX:ADRN,0.8,0.8,0.8,0.8,0.0
2008-08-22 13:30:00,INDEX:ADRN,2.88,2.88,2.88,2.88,0.0
2008-08-25 13:30:00,INDEX:ADRN,0.14,0.14,0.14,0.14,0.0
2008-08-26 13:30:00,INDEX:ADRN,1.71,1.71,1.71,1.71,0.0
2008-08-27 13:30:00,INDEX:ADRN,3.96,3.96,3.96,3.96,0.0
2008-08-28 13:30:00,INDEX:ADRN,4.16,4.16,4.16,4.16,0.0
2008-08-29 13:30:00,INDEX:ADRN,0.39,0.39,0.39,0.39,0.0
2008-09-02 13:30:00,INDEX:ADRN,1.01,1.01,1.01,1.01,0.0
2008-09-03 13:30:00,INDEX:ADRN,0.98,0.98,0.98,0.98,0.0
2008-09-04 13:30:00,INDEX:ADRN,0.1,0.1,0.1,0.1,0.0
2008-09-05 13:30:00,INDEX:ADRN,1.07,1.07,1.07,1.07,0.0
2008-09-08 13:30:00,INDEX:ADRN,2.47,2.47,2.47,2.47,0.0
2008-09-09 13:30:00,INDEX:ADRN,0.11,0.11,0.11,0.11,0.0
2008-09-10 13:30:00,INDEX:ADRN,1.89,1.89,1.89,1.89,0.0
2008-09-11 13:30:00,INDEX:ADRN,1.24,1.24,1.24,1.24,0.0
2008-09-12 13:30:00,INDEX:ADRN,1.63,1.63,1.63,1.63,0.0
2008-09-15 13:30:00,INDEX:ADRN,0.05,0.05,0.05,0.05,0.0
2008-09-16 13:30:00,INDEX:ADRN,1.89,1.89,1.89,1.89,0.0
2008-09-17 13:30:00,INDEX:ADRN,0.09,0.09,0.09,0.09,0.0
2008-09-18 13:30:00,INDEX:ADRN,4.76,4.76,4.76,4.76,0.0
2008-09-19 13:30:00,INDEX:ADRN,5.64,5.64,5.64,5.64,0.0
2008-09-22 13:30:00,INDEX:ADRN,0.19,0.19,0.19,0.19,0.0
2008-09-23 13:30:00,INDEX:ADRN,0.36,0.36,0.36,0.36,0.0
2008-09-24 13:30:00,INDEX:ADRN,0.54,0.54,0.54,0.54,0.0
2008-09-25 13:30:00,INDEX:ADRN,2.86,2.86,2.86,2.86,0.0
2008-09-26 13:30:00,INDEX:ADRN,0.66,0.66,0.66,0.66,0.0
2008-09-29 13:30:00,INDEX:ADRN,0.04,0.04,0.04,0.04,0.0
2008-09-30 13:30:00,INDEX:ADRN,4.8,4.8,4.8,4.8,0.0
2008-10-01 13:30:00,INDEX:ADRN,0.59,0.59,0.59,0.59,0.0
2008-10-02 13:30:00,INDEX:ADRN,0.08,0.08,0.08,0.08,0.0
2008-10-03 13:30:00,INDEX:ADRN,0.34,0.34,0.34,0.34,0.0
2008-10-06 13:30:00,INDEX:ADRN,0.11,0.11,0.11,0.11,0.0
2008-10-07 13:30:00,INDEX:ADRN,0.09,0.09,0.09,0.09,0.0
2008-10-08 13:30:00,INDEX:ADRN,0.41,0.41,0.41,0.41,0.0
2008-10-09 13:30:00,INDEX:ADRN,0.06,0.06,0.06,0.06,0.0
2008-10-10 13:30:00,INDEX:ADRN,0.84,0.84,0.84,0.84,0.0
2008-10-13 13:30:00,INDEX:ADRN,13.55,13.55,13.55,13.55,0.0
2008-10-14 13:30:00,INDEX:ADRN,0.57,0.57,0.57,0.57,0.0
2008-10-15 13:30:00,INDEX:ADRN,0.03,0.03,0.03,0.03,0.0
2008-10-16 13:30:00,INDEX:ADRN,3.39,3.39,3.39,3.39,0.0
2008-10-17 13:30:00,INDEX:ADRN,0.81,0.81,0.81,0.81,0.0
2008-10-20 13:30:00,INDEX:ADRN,5.19,5.19,5.19,5.19,0.0
2008-10-21 13:30:00,INDEX:ADRN,0.21,0.21,0.21,0.21,0.0
2008-10-22 13:30:00,INDEX:ADRN,0.06,0.06,0.06,0.06,0.0
2008-10-23 13:30:00,INDEX:ADRN,0.54,0.54,0.54,0.54,0.0
2008-10-24 13:30:00,INDEX:ADRN,0.16,0.16,0.16,0.16,0.0
2008-10-27 13:30:00,INDEX:ADRN,0.15,0.15,0.15,0.15,0.0
2008-10-28 13:30:00,INDEX:ADRN,6.57,6.57,6.57,6.57,0.0
2008-10-29 13:30:00,INDEX:ADRN,1.52,1.52,1.52,1.52,0.0
2008-10-30 13:30:00,INDEX:ADRN,5.98,5.98,5.98,5.98,0.0
2008-10-31 13:30:00,INDEX:ADRN,3.27,3.27,3.27,3.27,0.0
2008-11-03 14:30:00,INDEX:ADRN,1.05,1.05,1.05,1.05,0.0
2008-11-04 14:30:00,INDEX:ADRN,3.42,3.42,3.42,3.42,0.0
2008-11-05 14:30:00,INDEX:ADRN,0.11,0.11,0.11,0.11,0.0
2008-11-06 14:30:00,INDEX:ADRN,0.13,0.13,0.13,0.13,0.0
2008-11-07 14:30:00,INDEX:ADRN,2.92,2.92,2.92,2.92,0.0
2008-11-10 14:30:00,INDEX:ADRN,0.38,0.38,0.38,0.38,0.0
2008-11-11 14:30:00,INDEX:ADRN,0.22,0.22,0.22,0.22,0.0
2008-11-12 14:30:00,INDEX:ADRN,0.05,0.05,0.05,0.05,0.0
2008-11-13 14:30:00,INDEX:ADRN,7.91,7.91,7.91,7.91,0.0
2008-11-14 14:30:00,INDEX:ADRN,0.11,0.11,0.11,0.11,0.0
2008-11-17 14:30:00,INDEX:ADRN,0.35,0.35,0.35,0.35,0.0
2008-11-18 14:30:00,INDEX:ADRN,0.8,0.8,0.8,0.8,0.0
2008-11-19 14:30:00,INDEX:ADRN,0.04,0.04,0.04,0.04,0.0
2008-11-20 14:30:00,INDEX:ADRN,0.09,0.09,0.09,0.09,0.0
2008-11-21 14:30:00,INDEX:ADRN,3.65,3.65,3.65,3.65,0.0
2008-11-24 14:30:00,INDEX:ADRN,9.53,9.53,9.53,9.53,0.0
2008-11-25 14:30:00,INDEX:ADRN,1.74,1.74,1.74,1.74,0.0
2008-11-26 14:30:00,INDEX:ADRN,7.0,7.0,7.0,7.0,0.0
2008-11-28 14:30:00,INDEX:ADRN,1.85,1.85,1.85,1.85,0.0
2008-12-01 14:30:00,INDEX:ADRN,0.04,0.04,0.04,0.04,0.0
2008-12-02 14:30:00,INDEX:ADRN,5.43,5.43,5.43,5.43,0.0
2008-12-03 14:30:00,INDEX:ADRN,2.42,2.42,2.42,2.42,0.0
2008-12-04 14:30:00,INDEX:ADRN,0.26,0.26,0.26,0.26,0.0
2008-12-05 14:30:00,INDEX:ADRN,4.11,4.11,4.11,4.11,0.0
2008-12-08 14:30:00,INDEX:ADRN,4.9,4.9,4.9,4.9,0.0
2008-12-09 14:30:00,INDEX:ADRN,0.35,0.35,0.35,0.35,0.0
2008-12-10 14:30:00,INDEX:ADRN,3.06,3.06,3.06,3.06,0.0
2008-12-11 14:30:00,INDEX:ADRN,0.2,0.2,0.2,0.2,0.0
2008-12-12 14:30:00,INDEX:ADRN,2.46,2.46,2.46,2.46,0.0
2008-12-15 14:30:00,INDEX:ADRN,0.29,0.29,0.29,0.29,0.0
2008-12-16 14:30:00,INDEX:ADRN,11.08,11.08,11.08,11.08,0.0
2008-12-17 14:30:00,INDEX:ADRN,1.05,1.05,1.05,1.05,0.0
2008-12-18 14:30:00,INDEX:ADRN,0.45,0.45,0.45,0.45,0.0
2008-12-19 14:30:00,INDEX:ADRN,1.32,1.32,1.32,1.32,0.0
2008-12-22 14:30:00,INDEX:ADRN,0.3,0.3,0.3,0.3,0.0
2008-12-23 14:30:00,INDEX:ADRN,0.43,0.43,0.43,0.43,0.0
2008-12-24 14:30:00,INDEX:ADRN,1.27,1.27,1.27,1.27,0.0
2008-12-26 14:30:00,INDEX:ADRN,2.93,2.93,2.93,2.93,0.0
2008-12-29 14:30:00,INDEX:ADRN,0.43,0.43,0.43,0.43,0.0
2008-12-30 14:30:00,INDEX:ADRN,5.76,5.76,5.76,5.76,0.0
2008-12-31 14:30:00,INDEX:ADRN,5.62,5.62,5.62,5.62,0.0
2009-01-02 14:30:00,INDEX:ADRN,3.73,3.73,3.73,3.73,0.0
2009-01-05 14:30:00,INDEX:ADRN,1.37,1.37,1.37,1.37,0.0
2009-01-06 14:30:00,INDEX:ADRN,2.85,2.85,2.85,2.85,0.0
2009-01-07 14:30:00,INDEX:ADRN,0.15,0.15,0.15,0.15,0.0
2009-01-08 14:30:00,INDEX:ADRN,1.8,1.8,1.8,1.8,0.0
2009-01-09 14:30:00,INDEX:ADRN,0.18,0.18,0.18,0.18,0.0
