Date,close,high,low,open,volume,dividends,stock splits,capital gains
2024-09-25 00:00:00-04:00,,,,,0,0.752,0.0,0.0
2024-09-26 00:00:00-04:00,214.32168579101562,216.554508127558,213.86140956923987,215.92775124261738,24974700,0.0,0.0,0.0
2024-09-27 00:00:00-04:00,215.77102661132812,217.99406091537435,214.9875768843938,216.29005888002172,23959600,0.0,0.0,0.0
2024-09-30 00:00:00-04:00,216.3194580078125,217.00497098200452,214.05725772144774,214.87987329047817,21938200,0.0,0.0,0.0
2024-10-01 00:00:00-04:00,213.3815155029297,215.7808181935437,211.8244186688685,215.6143375518259,30016000,0.0,0.0,0.0
2024-10-02 00:00:00-04:00,213.08773803710938,214.22373951067806,211.73630243599285,212.50016188886025,14455400,0.0,0.0,0.0
2024-10-03 00:00:00-04:00,211.65794372558594,212.73517407330203,210.6296668467641,211.75586560643578,21353000,0.0,0.0,0.0
2024-10-04 00:00:00-04:00,214.6154327392578,215.4282605152436,212.79391849329147,214.7525353193602,27901500,0.0,0.0,0.0
2024-10-07 00:00:00-04:00,212.93104553222656,214.1356057776271,211.40332662329754,214.11601542305917,14891800,0.0,0.0,0.0
2024-10-08 00:00:00-04:00,213.07794189453125,213.8515890224984,212.2161456462142,213.12691030737867,18118600,0.0,0.0,0.0
2024-10-09 00:00:00-04:00,213.54800415039062,215.0659352786846,212.43159308408914,213.02897185291215,18230700,0.0,0.0,0.0
2024-10-10 00:00:00-04:00,212.36305236816406,212.3924304274654,210.15960826219398,211.43269734674956,24571400,0.0,0.0,0.0
2024-10-11 00:00:00-04:00,216.68179321289062,217.02455716492932,212.22595149475856,212.2847076138368,19950900,0.0,0.0,0.0
2024-10-14 00:00:00-04:00,218.278076171875,218.4935252424571,215.86897062948537,216.86786950736033,19263300,0.0,0.0,0.0
2024-10-15 00:00:00-04:00,218.45436096191406,220.83407351716752,217.38690330747625,217.96470669690925,25998800,0.0,0.0,0.0
2024-10-16 00:00:00-04:00,222.04843139648438,222.46952691053596,219.74705027089584,220.23670455778165,27656700,0.0,0.0,0.0
2024-10-17 00:00:00-04:00,221.44125366210938,222.26388423470894,220.25629863593366,222.21491581658012,18003600,0.0,0.0,0.0
2024-10-18 00:00:00-04:00,220.98095703125,222.33240754292873,220.7263422007713,221.97006817973562,20047400,0.0,0.0,0.0
2024-10-21 00:00:00-04:00,217.5044403076172,221.02015450266933,216.9462272476515,220.96139837910724,24243800,0.0,0.0,0.0
2024-10-22 00:00:00-04:00,216.68179321289062,217.24000623025734,215.7416654215155,216.8874545727262,15813900,0.0,0.0,0.0
2024-10-23 00:00:00-04:00,214.70359802246094,216.23131687095722,212.87228099088924,215.47724515207474,23263500,0.0,0.0,0.0
2024-10-24 00:00:00-04:00,215.1736602783203,216.4663397006709,214.00828079700347,215.8689609305447,18381900,0.0,0.0,0.0
2024-10-25 00:00:00-04:00,214.36082458496094,217.37709638389674,213.99848524267085,216.73074922489744,23807800,0.0,0.0,0.0
2024-10-28 00:00:00-04:00,217.8569793701172,218.35642133452177,215.9179377465326,216.22152099605668,19877700,0.0,0.0,0.0
2024-10-29 00:00:00-04:00,217.15188598632812,217.30856399957017,215.4185056469802,216.1725774240172,20282200,0.0,0.0,0.0
2024-10-30 00:00:00-04:00,216.85806274414062,219.83515381855204,216.32922781989052,216.4957234041232,19754800,0.0,0.0,0.0
2024-10-31 00:00:00-04:00,213.2541961669922,217.18123249488528,213.12689623366904,216.64260987525475,24078400,0.0,0.0,0.0
2024-11-01 00:00:00-04:00,214.448974609375,216.3978039353516,213.8222177569751,214.9582192216568,21222200,0.0,0.0,0.0
2024-11-04 00:00:00-05:00,215.5360107421875,217.15187878223117,213.33256655008802,213.97891376610548,20463700,0.0,0.0,0.0
2024-11-05 00:00:00-05:00,219.59034729003906,219.6491034108935,214.5273239878978,214.80152918059332,26404600,0.0,0.0,0.0
2024-11-06 00:00:00-05:00,232.3115692138672,232.6641208801616,227.93405891698748,231.6946000620864,75554600,0.0,0.0,0.0
2024-11-07 00:00:00-05:00,231.4889373779297,233.55527881573113,230.5292043330122,231.98837931048467,34970300,0.0,0.0,0.0
2024-11-08 00:00:00-05:00,233.19296264648438,233.53572663899575,230.7740691717355,231.0482743885192,26597800,0.0,0.0,0.0
2024-11-11 00:00:00-05:00,236.6988525390625,237.37457776948105,234.8871408481918,235.54327572529147,29207700,0.0,0.0,0.0
2024-11-12 00:00:00-05:00,232.54660034179688,236.7869929487057,231.66521373597772,234.99487156396955,35314300,0.0,0.0,0.0
2024-11-13 00:00:00-05:00,230.24520874023438,234.91651419960846,229.9710035715097,234.00574957679646,25947700,0.0,0.0,0.0
2024-11-14 00:00:00-05:00,227.14080810546875,231.53789355638938,226.42591710899802,231.06782967653777,29272100,0.0,0.0,0.0
2024-11-15 00:00:00-05:00,223.7523956298828,227.4835585195038,223.09626074642492,227.4150146968155,37930000,0.0,0.0,0.0
2024-11-18 00:00:00-05:00,224.19308471679688,225.82854303969336,223.40964988178402,224.47709254609143,29368500,0.0,0.0,0.0
2024-11-19 00:00:00-05:00,225.85792541503906,226.04399642198203,221.71543967758984,221.90151068453284,26009400,0.0,0.0,0.0
2024-11-20 00:00:00-05:00,226.15171813964844,226.15171813964844,223.3215170045835,225.46620513762042,24222700,0.0,0.0,0.0
2024-11-21 00:00:00-05:00,229.58909606933594,230.69571949919919,226.3279968442062,227.35627379785183,28679400,0.0,0.0,0.0
2024-11-22 00:00:00-05:00,233.8295135498047,234.28978977729687,230.4606896477609,230.76427291630617,22693100,0.0,0.0,0.0
