Date,open,high,low,close,volume,dividends,stock splits,capital gains
2024-09-19 00:00:00-04:00,77.12866278642568,77.165771484375,77.11011197633124,77.165771484375,2892600,0.0,0.0,0.0
2024-09-20 00:00:00-04:00,77.14722295014045,77.21216140402734,77.1101142510964,77.193603515625,4082500,0.0,0.0,0.0
2024-09-23 00:00:00-04:00,77.1750527049833,77.22143327046787,77.13794400593927,77.193603515625,5030800,0.0,0.0,0.0
2024-09-24 00:00:00-04:00,77.2121780027629,77.27711647060998,77.18434116417515,77.26783752441406,8947900,0.0,0.0,0.0
2024-09-25 00:00:00-04:00,77.2492461559421,77.25852509811698,77.20286560058594,77.20286560058594,4829100,0.0,0.0,0.0
2024-09-26 00:00:00-04:00,77.20289477809403,77.21217372377572,77.12867736816406,77.12867736816406,2321800,0.0,0.0,0.0
2024-09-27 00:00:00-04:00,77.20288700990692,77.25854652287303,77.18432912041085,77.249267578125,3208500,0.0,0.0,0.0
2024-09-30 00:00:00-04:00,77.20287790317911,77.22142871272591,77.11938156581799,77.137939453125,5176000,0.0,0.0,0.0
2024-10-01 00:00:00-04:00,77.18727111816406,77.2617329896321,77.17796160896182,77.18727111816406,4955500,0.273,0.0,0.0
2024-10-02 00:00:00-04:00,77.15003637802148,77.19657682066274,77.14072686927832,77.16865539550781,5697700,0.0,0.0,0.0
2024-10-03 00:00:00-04:00,77.13143654895062,77.14073895807701,77.0662841796875,77.0662841796875,6480000,0.0,0.0,0.0
2024-10-04 00:00:00-04:00,76.87082406462737,76.91736451704057,76.78705977157489,76.80567169189453,4013000,0.0,0.0,0.0
2024-10-07 00:00:00-04:00,76.69398333630127,76.74982619642019,76.69398333630127,76.70329284667969,5052100,0.0,0.0,0.0
2024-10-08 00:00:00-04:00,76.73120168286033,76.7684326171875,76.71258266515942,76.7684326171875,6423500,0.0,0.0,0.0
2024-10-09 00:00:00-04:00,76.74980494182212,76.74980494182212,76.68465258936766,76.69396209716797,4166800,0.0,0.0,0.0
2024-10-10 00:00:00-04:00,76.75911712646484,76.78703854976563,76.68465526361335,76.75911712646484,3859500,0.0,0.0,0.0
2024-10-11 00:00:00-04:00,76.80566076640908,76.84289170282838,76.78704884873694,76.82427978515625,3367200,0.0,0.0,0.0
2024-10-14 00:00:00-04:00,76.76842879474967,76.78704071044922,76.73119786227629,76.78704071044922,1849500,0.0,0.0,0.0
2024-10-15 00:00:00-04:00,76.85220121220196,76.86151072157554,76.80566076640908,76.82427978515625,3387000,0.0,0.0,0.0
2024-10-16 00:00:00-04:00,76.87081909179688,76.88943811198808,76.85220717268125,76.87081909179688,2130700,0.0,0.0,0.0
2024-10-17 00:00:00-04:00,76.81498120259238,76.82429071329022,76.78705977157489,76.80567169189453,2469600,0.0,0.0,0.0
2024-10-18 00:00:00-04:00,76.87081909179688,76.88943811198808,76.85220717268125,76.87081909179688,1725600,0.0,0.0,0.0
2024-10-21 00:00:00-04:00,76.8428813963672,76.8428813963672,76.75911712646484,76.75911712646484,3474300,0.0,0.0,0.0
2024-10-22 00:00:00-04:00,76.7870325642658,76.7963420716651,76.73118972201713,76.74980163574219,4333300,0.0,0.0,0.0
2024-10-23 00:00:00-04:00,76.73121427673915,76.73121427673915,76.69398333630127,76.70329284667969,3303900,0.0,0.0,0.0
2024-10-24 00:00:00-04:00,76.7405014038086,76.77773233683224,76.71257997930947,76.7405014038086,2444500,0.0,0.0,0.0
2024-10-25 00:00:00-04:00,76.7870320469753,76.81495346791154,76.7032677841666,76.71257019042969,2453000,0.0,0.0,0.0
2024-10-28 00:00:00-04:00,76.73120395759001,76.73120395759001,76.64743257760179,76.67535400390625,2886400,0.0,0.0,0.0
2024-10-29 00:00:00-04:00,76.64744288548498,76.72190476636072,76.62883096580394,76.70329284667969,2920500,0.0,0.0,0.0
2024-10-30 00:00:00-04:00,76.71259206576742,76.75913251464826,76.63813018798828,76.63813018798828,2949300,0.0,0.0,0.0
2024-10-31 00:00:00-04:00,76.62880922971604,76.6846520739949,76.59157829983887,76.65673065185547,3751500,0.0,0.0,0.0
2024-11-01 00:00:00-04:00,76.75294317066106,76.77161926220622,76.61284754461406,76.63153076171875,5598400,0.283,0.0,0.0
2024-11-04 00:00:00-05:00,76.72492797441981,76.74360406657443,76.66888544683638,76.68756866455078,2400700,0.0,0.0,0.0
2024-11-05 00:00:00-05:00,76.68755223226573,76.68755223226573,76.59415754038527,76.66886901855469,2808600,0.0,0.0,0.0
