Date,close,high,low,open,volume,dividends,stock splits,capital gains
2025-05-19 00:00:00-04:00,228.63818359375,228.8260807116346,224.74183837987124,224.74183837987124,611500,0.0,0.0,0.0
2025-05-20 00:00:00-04:00,227.77781677246094,228.33160924534928,226.61088398483497,228.0151628707187,1074800,0.0,0.0,0.0
2025-05-21 00:00:00-04:00,223.62435913085938,227.87670067647372,223.02111766526974,226.20543948825596,1868300,0.0,0.0,0.0
2025-05-22 00:00:00-04:00,223.75291442871094,225.3450753831181,223.04089120129197,223.2980199215738,777100,0.0,0.0,0.0
2025-05-23 00:00:00-04:00,223.2288055419922,224.5440703527591,220.99385279383642,221.00373655702782,791100,0.0,0.0,0.0
2025-05-27 00:00:00-04:00,228.02505493164062,228.1140540630839,225.30552636852843,226.53179195291958,1021500,0.0,0.0,0.0
2025-05-28 00:00:00-04:00,227.5701446533203,228.78652647160308,227.2437994159552,228.28216788216898,773200,0.0,0.0,0.0
2025-05-29 00:00:00-04:00,227.7679443359375,230.03256333011518,226.62079410522009,230.00289695257197,806000,0.0,0.0,0.0
2025-05-30 00:00:00-04:00,228.9744110107422,229.39965423611667,225.99776879197606,227.3031497557707,880100,0.0,0.0,0.0
2025-06-02 00:00:00-04:00,230.91270446777344,230.9720372237321,227.32292183513337,228.57885383187676,1165000,0.0,0.0,0.0
2025-06-03 00:00:00-04:00,231.703857421875,232.04008645291418,230.29959344837457,231.239064018497,1580700,0.0,0.0,0.0
2025-06-04 00:00:00-04:00,231.13026428222656,232.17851652669296,230.75447004752584,232.14885014918647,952500,0.0,0.0,0.0
2025-06-05 00:00:00-04:00,228.8458709716797,231.76318055337788,227.67893808517175,231.35771992647256,1499300,0.0,0.0,0.0
2025-06-06 00:00:00-04:00,230.16111755371094,231.18958713923612,229.4293117305495,230.51712915826067,875000,0.0,0.0,0.0
2025-06-09 00:00:00-04:00,228.8854217529297,229.70622677199017,227.3229270878197,229.70622677199017,1880600,0.0,0.0,0.0
2025-06-10 00:00:00-04:00,228.7964324951172,229.71612045286273,226.7493617405763,229.42934041681636,1447800,0.0,0.0,0.0
2025-06-11 00:00:00-04:00,229.79522705078125,230.89292833598205,228.43052835626924,229.43921541531842,1360800,0.0,0.0,0.0
2025-06-12 00:00:00-04:00,229.7161102294922,230.21056999286765,228.84587130695724,228.96453682145872,1053100,0.0,0.0,0.0
2025-06-13 00:00:00-04:00,227.70860290527344,229.33043031208015,227.05592749122408,227.40204026888227,1014300,0.0,0.0,0.0
2025-06-16 00:00:00-04:00,229.62213134765625,230.97972325637048,229.00774933711008,229.30502119986204,642800,0.471,0.0,0.0
2025-06-17 00:00:00-04:00,227.87806701660156,229.27529010967726,227.3924977813011,228.65100408788388,868400,0.0,0.0,0.0
2025-06-18 00:00:00-04:00,228.1852569580078,229.6023032085699,227.6600565176665,228.39334725742557,662100,0.0,0.0,0.0
2025-06-20 00:00:00-04:00,228.21498107910156,229.5923961038738,227.55104874118265,229.2059275752152,812200,0.0,0.0,0.0
2025-06-23 00:00:00-04:00,232.109375,232.21837971068626,228.13568531160587,228.13568531160587,861800,0.0,0.0,0.0
2025-06-24 00:00:00-04:00,234.74530029296875,235.23086948936526,233.13997190748546,233.87326259189504,897100,0.0,0.0,0.0
2025-06-25 00:00:00-04:00,233.07061767578125,235.6173574813041,232.89225456070568,235.6173574813041,1208100,0.0,0.0,0.0
2025-06-26 00:00:00-04:00,234.983154296875,235.20116374201262,233.67509762604928,233.76427918433902,1067500,0.0,0.0,0.0
2025-06-27 00:00:00-04:00,235.55789184570312,237.0343924075938,234.4480215181661,235.577699888224,871500,0.0,0.0,0.0
2025-06-30 00:00:00-04:00,238.14425659179688,238.57035630465055,236.79656882363025,237.01456313023817,2799400,0.0,0.0,0.0
2025-07-01 00:00:00-04:00,234.66604614257812,237.52988101912493,233.53636769938842,237.38124508738053,2121200,0.0,0.0,0.0
2025-07-02 00:00:00-04:00,234.75523376464844,235.082247943576,233.70483283147507,234.78496095176507,1391800,0.0,0.0,0.0
2025-07-03 00:00:00-04:00,237.20285034179688,237.3118550577052,235.4389668448388,235.47861317097443,710100,0.0,0.0,0.0
2025-07-07 00:00:00-04:00,236.41012573242188,236.78667513944902,235.35970968789837,236.18219713901837,1000400,0.0,0.0,0.0
2025-07-08 00:00:00-04:00,234.28945922851562,236.51908871544393,233.45706784901665,236.49928067353395,1296300,0.0,0.0,0.0
2025-07-09 00:00:00-04:00,235.7362518310547,235.84525654604874,234.25973616807025,235.10204670399187,961600,0.0,0.0,0.0
2025-07-10 00:00:00-04:00,235.45880126953125,236.24164236075637,234.091290244665,235.97409768943857,1082900,0.0,0.0,0.0
2025-07-11 00:00:00-04:00,234.111083984375,234.93357130025746,233.64533797272298,234.75519308782128,539800,0.0,0.0,0.0
2025-07-14 00:00:00-04:00,237.04432678222656,237.10378115489604,234.2696734660464,234.2696734660464,655400,0.0,0.0,0.0
2025-07-15 00:00:00-04:00,235.0822296142578,237.1235769472078,235.0822296142578,237.0145722293977,558500,0.0,0.0,0.0
2025-07-16 00:00:00-04:00,236.00381469726562,236.18217780378544,233.76426600000704,235.64707336358285,417300,0.0,0.0,0.0
2025-07-17 00:00:00-04:00,237.10377502441406,237.3118653233769,235.73626400579772,236.24164128106545,1076300,0.0,0.0,0.0
2025-07-18 00:00:00-04:00,236.90557861328125,237.57941495148106,236.45964060757734,237.57941495148106,655700,0.0,0.0,0.0
2025-07-21 00:00:00-04:00,237.38121032714844,238.8081755455175,237.11365056854376,237.34156400405936,694300,0.0,0.0,0.0
2025-07-22 00:00:00-04:00,235.40924072265625,237.02448830550094,234.5173949489411,237.02448830550094,660400,0.0,0.0,0.0
2025-07-23 00:00:00-04:00,238.1838836669922,238.1838836669922,235.91462300349826,236.41009621672458,710500,0.0,0.0,0.0
2025-07-24 00:00:00-04:00,237.43080139160156,238.17401131024727,236.97495932174863,237.95600185779296,676900,0.0,0.0,0.0
2025-07-25 00:00:00-04:00,239.10546875,239.4324829018431,237.50014029608235,237.6388721980179,712200,0.0,0.0,0.0
2025-07-28 00:00:00-04:00,238.56045532226562,239.68021453579658,237.9361542162192,239.5018514315793,1417400,0.0,0.0,0.0
2025-07-29 00:00:00-04:00,238.5109100341797,239.9180522174304,238.19379990354352,239.4820333481273,1912200,0.0,0.0,0.0
2025-07-30 00:00:00-04:00,239.16494750976562,240.1856212108469,238.1145315022338,238.54064636653663,738400,0.0,0.0,0.0
2025-07-31 00:00:00-04:00,239.10546875,242.0089497899529,238.70909620751075,240.9189026171426,729700,0.0,0.0,0.0
2025-08-01 00:00:00-04:00,236.6182098388672,238.37218942048182,234.57686241831786,236.72721456135497,1063100,0.0,0.0,0.0
2025-08-04 00:00:00-04:00,240.14598083496094,240.18562716411515,237.8668007692087,237.8668007692087,843000,0.0,0.0,0.0
2025-08-05 00:00:00-04:00,238.94692993164062,241.38464980866155,238.3226288096664,240.6711671323034,868200,0.0,0.0,0.0
2025-08-06 00:00:00-04:00,241.8503875732422,242.018846654851,238.8279978840425,239.5018493311205,1530000,0.0,0.0,0.0
2025-08-07 00:00:00-04:00,241.662109375,243.17825625550648,240.4234262948056,242.9899891286571,927900,0.0,0.0,0.0
2025-08-08 00:00:00-04:00,243.4359130859375,244.53586427082203,242.41523943301183,242.41523943301183,649600,0.0,0.0,0.0
2025-08-11 00:00:00-04:00,243.4755401611328,244.55566816454294,243.12871797541987,243.87192781420273,542600,0.0,0.0,0.0
2025-08-12 00:00:00-04:00,245.61598205566406,245.7547139506492,243.65391236354765,244.70431315709843,653200,0.0,0.0,0.0
2025-08-13 00:00:00-04:00,244.0304718017578,246.64656987283277,243.00979814922076,246.47811078772543,931500,0.0,0.0,0.0
2025-08-14 00:00:00-04:00,243.7332000732422,244.75387372626255,243.07917177500298,243.18817649137617,477200,0.0,0.0,0.0
2025-08-15 00:00:00-04:00,242.64315795898438,244.01066895273502,242.1774118993923,244.01066895273502,439400,0.0,0.0,0.0
2025-08-18 00:00:00-04:00,242.62332153320312,242.762053429287,241.45401199773082,242.22694900743278,412100,0.0,0.0,0.0
2025-08-19 00:00:00-04:00,239.91802978515625,242.0882047867766,239.4423797543184,242.0882047867766,941500,0.0,0.0,0.0
2025-08-20 00:00:00-04:00,240.66128540039062,241.14685466474765,237.6190721624005,239.7198891798692,1448200,0.0,0.0,0.0
2025-08-21 00:00:00-04:00,239.3433074951172,240.58199062301418,238.61992078220558,239.61086728452315,1365100,0.0,0.0,0.0
2025-08-22 00:00:00-04:00,241.45401000976562,242.93051050864983,240.02704473571288,240.2549581801222,720800,0.0,0.0,0.0
2025-08-25 00:00:00-04:00,240.64144897460938,241.6026683074097,240.5720905810345,241.2558460982475,621600,0.0,0.0,0.0
2025-08-26 00:00:00-04:00,242.9503631591797,243.019736675392,240.3937192529618,240.49281995593816,656400,0.0,0.0,0.0
2025-08-27 00:00:00-04:00,242.553955078125,243.1881601706494,241.77109895289888,242.70259099018458,480900,0.0,0.0,0.0
2025-08-28 00:00:00-04:00,244.08995056152344,244.37731839511628,242.37560221966137,242.90080265807305,574000,0.0,0.0,0.0
2025-08-29 00:00:00-04:00,241.5233917236328,243.68366300567249,240.56217238704292,243.66383984143985,568400,0.0,0.0,0.0
2025-09-02 00:00:00-04:00,240.2946014404297,240.37387896804856,237.32176219761143,238.342435794661,694500,0.0,0.0,0.0
2025-09-03 00:00:00-04:00,240.4729766845703,241.29546406444166,239.01628417235324,240.57207737926058,973700,0.0,0.0,0.0
2025-09-04 00:00:00-04:00,242.72242736816406,242.88098243008895,240.8990895179565,240.8990895179565,594300,0.0,0.0,0.0
2025-09-05 00:00:00-04:00,242.08822631835938,245.85382593895986,239.56130978870354,245.1799744747515,1087200,0.0,0.0,0.0
2025-09-08 00:00:00-04:00,244.2484893798828,244.88269453581958,243.3169972494599,243.3169972494599,626400,0.0,0.0,0.0
2025-09-09 00:00:00-04:00,246.1907501220703,246.388936397332,244.0304788959802,244.49622495919914,530200,0.0,0.0,0.0
2025-09-10 00:00:00-04:00,252.06704711914062,253.07781674584007,250.5112690339501,250.8184600183776,1074400,0.0,0.0,0.0
2025-09-11 00:00:00-04:00,251.6607666015625,252.89944966163338,251.40311084785637,252.81025298961973,837300,0.0,0.0,0.0
2025-09-12 00:00:00-04:00,251.22476196289062,252.0175221903299,250.63018801215026,251.88869430618598,368700,0.0,0.0,0.0
2025-09-15 00:00:00-04:00,252.31478881835938,252.51299021159622,251.41303900996257,251.67067965226974,459300,0.0,0.0,0.0
2025-09-16 00:00:00-04:00,251.70289611816406,253.02399051746258,251.01752999214867,252.82533301035974,717800,0.604,0.0,0.0
2025-09-17 00:00:00-04:00,251.42477416992188,252.22934693057374,249.23951126475222,252.0704300178423,2305200,0.0,0.0,0.0
2025-09-18 00:00:00-04:00,252.97433471679688,254.06697379416457,251.91150866571826,252.68628359090738,998500,0.0,0.0,0.0
2025-09-19 00:00:00-04:00,255.090087890625,255.35826873203226,252.90482477695605,253.8385318275977,507700,0.0,0.0,0.0
2025-09-22 00:00:00-04:00,255.96417236328125,256.2621510447157,254.0272351509762,254.20602235983688,904700,0.0,0.0,0.0
2025-09-23 00:00:00-04:00,255.07022094726562,256.27210878371193,253.95771156388906,256.03372582460037,1228200,0.0,0.0,0.0
2025-09-24 00:00:00-04:00,253.44119262695312,255.71586443034096,252.93461367677634,255.41788572823535,477400,0.0,0.0,0.0
2025-09-25 00:00:00-04:00,251.8916473388672,252.84522467277029,250.06397386853362,251.2956747672006,931700,0.0,0.0,0.0
2025-09-26 00:00:00-04:00,252.9544677734375,253.6199787598412,251.56383490742994,252.54721003118266,577600,0.0,0.0,0.0
2025-09-29 00:00:00-04:00,253.92791748046875,255.0205414247493,253.3021318902753,254.23583891164415,540200,0.0,0.0,0.0
2025-09-30 00:00:00-04:00,254.7324981689453,254.9510259828753,252.9842756575053,253.71930998018178,920000,0.0,0.0,0.0
2025-10-01 00:00:00-04:00,254.1861572265625,254.504021368679,252.55714138970683,253.47097806339693,1094300,0.0,0.0,0.0
2025-10-02 00:00:00-04:00,254.09677124023438,255.01062309792582,252.7558216365336,255.01062309792582,828200,0.0,0.0,0.0
2025-10-03 00:00:00-04:00,252.5670928955078,254.6232216936264,252.08036909469854,254.59342382384185,618400,0.0,0.0,0.0
2025-10-06 00:00:00-04:00,252.50750732421875,253.778933674882,252.0207835038095,253.49086737990186,1147600,0.0,0.0,0.0
2025-10-07 00:00:00-04:00,252.79554748535156,253.6597160195716,250.8685377435118,253.44118820410952,751500,0.0,0.0,0.0
2025-10-08 00:00:00-04:00,254.20603942871094,254.22590972767284,252.56709594438837,253.6001241414492,496600,0.0,0.0,0.0
2025-10-09 00:00:00-04:00,254.3252410888672,254.64307492645452,253.15313597860776,254.25570262215996,639100,0.0,0.0,0.0
2025-10-10 00:00:00-04:00,248.29588317871094,255.65626000255418,248.26608530951293,254.45437219397647,1399900,0.0,0.0,0.0
2025-10-13 00:00:00-04:00,253.03395080566406,253.2624061968578,251.18640706385145,251.6035924046998,755700,0.0,0.0,0.0
2025-10-14 00:00:00-04:00,252.4180908203125,254.18616850867153,248.1469011063693,250.6301579896373,690000,0.0,0.0,0.0
2025-10-15 00:00:00-04:00,253.15313720703125,256.2025687408263,251.3552616706672,254.59342315032973,1060300,0.0,0.0,0.0
2025-10-16 00:00:00-04:00,251.1963348388672,254.99074350771693,250.222902376098,254.24578159292415,888100,0.0,0.0,0.0
2025-10-17 00:00:00-04:00,251.10694885253906,251.66319599101143,248.49455765943011,250.39176962976094,539000,0.0,0.0,0.0
2025-10-20 00:00:00-04:00,252.5174102783203,253.1531233916777,251.53403516190662,251.98101833969605,1459000,0.0,0.0,0.0
2025-10-21 00:00:00-04:00,251.8717803955078,252.9246788637266,251.39498417259614,252.9246788637266,468500,0.0,0.0,0.0
2025-10-22 00:00:00-04:00,249.23953247070312,252.4180983447175,247.11386512152498,251.73271699944925,825600,0.0,0.0,0.0
2025-10-23 00:00:00-04:00,251.265869140625,251.9115098624842,249.1004612742627,249.1004612742627,479400,0.0,0.0,0.0
2025-10-24 00:00:00-04:00,253.78884887695312,254.4245771778977,253.2226590426482,253.65971467124913,522400,0.0,0.0,0.0
2025-10-27 00:00:00-04:00,256.1926574707031,256.42109770173596,255.28874833466705,256.23236775502545,766200,0.0,0.0,0.0
2025-10-28 00:00:00-04:00,256.2224426269531,256.99721751751247,255.81518488390117,256.78860212579804,501300,0.0,0.0,0.0
2025-10-29 00:00:00-04:00,256.2919616699219,257.22566866914883,254.24577561030506,256.7091621578889,628400,0.0,0.0,0.0
2025-10-30 00:00:00-04:00,251.86184692382812,254.97088943154304,251.80225118292327,253.14321597967245,547500,0.0,0.0,0.0
2025-10-31 00:00:00-04:00,252.5174102783203,254.10670064001184,251.2956522172702,252.80546138862135,426900,0.0,0.0,0.0
2025-11-03 00:00:00-05:00,251.82211303710938,254.03717388717587,250.53081645328433,253.9477802788164,521200,0.0,0.0,0.0
2025-11-04 00:00:00-05:00,247.5409698486328,250.19308621005024,247.103914240322,248.77265548304013,1056300,0.0,0.0,0.0
2025-11-05 00:00:00-05:00,248.4746856689453,249.63686326549984,246.62714188210677,247.34232110001832,608600,0.0,0.0,0.0
2025-11-06 00:00:00-05:00,245.27622985839844,247.9780144305961,244.49152738974968,247.9780144305961,894200,0.0,0.0,0.0
2025-11-07 00:00:00-05:00,246.51788330078125,246.60729207240206,241.5116438237307,243.87570935387575,796900,0.0,0.0,0.0
2025-11-10 00:00:00-05:00,250.92813110351562,251.27579312207143,248.53428304035742,249.21964919333828,653700,0.0,0.0,0.0
2025-11-11 00:00:00-05:00,250.08383178710938,250.6202085907149,248.325681716708,250.25269143188513,462400,0.0,0.0,0.0
2025-11-12 00:00:00-05:00,249.90504455566406,251.05727942622244,249.13026959429493,250.7394152592004,399200,0.0,0.0,0.0
