Date,close,high,low,open,volume,dividends,stock splits,capital gains
2024-09-25 00:00:00-04:00,,,,,0,0.3,0.0,0.0
2024-09-26 00:00:00-04:00,23.803680419921875,23.899076430412343,23.70374075203802,23.812764268913536,98600,0.0,0.0,0.0
2024-09-27 00:00:00-04:00,23.74098777770996,23.8036770708973,23.685566255852443,23.74007800662075,71600,0.0,0.0,0.0
2024-09-30 00:00:00-04:00,23.62196922302246,23.631054803748228,23.467517816479113,23.631054803748228,128300,0.0,0.0,0.0
2024-10-01 00:00:00-04:00,23.440261840820312,23.61288441446011,23.340323915363495,23.61288441446011,157900,0.0,0.0,0.0
2024-10-02 00:00:00-04:00,23.71282386779785,23.74007887773344,23.40392104728046,23.413006628224778,170600,0.0,0.0,0.0
2024-10-03 00:00:00-04:00,23.694652557373047,23.712823719147774,23.501134709874528,23.60379848139676,96000,0.0,0.0,0.0
2024-10-04 00:00:00-04:00,23.79459571838379,23.84910747883837,23.712827211253103,23.740082225031585,116500,0.0,0.0,0.0
2024-10-07 00:00:00-04:00,23.62196922302246,23.840017961748835,23.60379806157093,23.840017961748835,135500,0.0,0.0,0.0
2024-10-08 00:00:00-04:00,23.503856658935547,23.585623407564764,23.35848912174663,23.585623407564764,235100,0.0,0.0,0.0
2024-10-09 00:00:00-04:00,23.567461013793945,23.567461013793945,23.403924001944944,23.503863672052134,90900,0.0,0.0,0.0
2024-10-10 00:00:00-04:00,23.90361976623535,23.94904767836362,23.61288806020506,23.65831597233333,112800,0.0,0.0,0.0
2024-10-11 00:00:00-04:00,24.121665954589844,24.126209611763414,24.00355686153903,24.03989745444025,105700,0.0,0.0,0.0
2024-10-14 00:00:00-04:00,24.185266494750977,24.3260886835366,24.076241243625663,24.158009748745254,117600,0.0,0.0,0.0
2024-10-15 00:00:00-04:00,24.1489200592041,24.185262381030192,23.958128068308973,24.058065987536157,244400,0.0,0.0,0.0
2024-10-16 00:00:00-04:00,24.167097091674805,24.235236362307692,24.030816817511326,24.203437689432803,110200,0.0,0.0,0.0
2024-10-17 00:00:00-04:00,24.185266494750977,24.35788735409449,24.176180912749068,24.203435925857214,100900,0.0,0.0,0.0
2024-10-18 00:00:00-04:00,24.366973876953125,24.4451084988684,24.128937857743384,24.176181846238944,119400,0.0,0.0,0.0
2024-10-21 00:00:00-04:00,24.303373336791992,24.43056800720504,24.278842440955927,24.43056800720504,182300,0.0,0.0,0.0
2024-10-22 00:00:00-04:00,24.121665954589844,24.257947943437475,24.060794465064248,24.257947943437475,167800,0.0,0.0,0.0
2024-10-23 00:00:00-04:00,23.99447250366211,24.24886359853296,23.949046326994754,24.24886359853296,74900,0.0,0.0,0.0
2024-10-24 00:00:00-04:00,23.82184600830078,23.95358432509852,23.74007751738475,23.903614499216808,252500,0.0,0.0,0.0
2024-10-25 00:00:00-04:00,23.967214584350586,24.030813654627295,23.74916582780859,23.74916582780859,56900,0.0,0.0,0.0
2024-10-28 00:00:00-04:00,24.548681259155273,24.621364182713567,24.276118996138482,24.276118996138482,132400,0.0,0.0,0.0
2024-10-29 00:00:00-04:00,24.757644653320312,24.94116890686137,24.730387906923063,24.839413159614463,66200,0.0,0.0,0.0
2024-10-30 00:00:00-04:00,24.69404411315918,24.69404411315918,24.489622873898448,24.56684944557356,119000,0.0,0.0,0.0
2024-10-31 00:00:00-04:00,24.303373336791992,24.552312715241396,24.276116593318875,24.52142208588468,162900,0.0,0.0,0.0
2024-11-01 00:00:00-04:00,24.45782470703125,24.58047745309527,24.212519214903214,24.221604796044705,294500,0.0,0.0,0.0
2024-11-04 00:00:00-05:00,24.2761173248291,24.330630813417987,24.14892265058331,24.2761173248291,180900,0.0,0.0,0.0
