Date,close,high,low,open,volume,dividends,stock splits,capital gains
2024-09-25 00:00:00-04:00,,,,,0,0.251667,0.0,0.0
2024-09-26 00:00:00-04:00,25.97296142578125,26.04429793854962,25.883014770634748,25.889217559840507,10354200,0.0,0.0,0.0
2024-09-27 00:00:00-04:00,26.134246826171875,26.286226710641174,26.062910307309703,26.109433892468378,13143900,0.0,0.0,0.0
2024-09-30 00:00:00-04:00,26.217988967895508,26.24280189996042,26.0070799327242,26.159058032396228,21598200,0.0,0.0,0.0
2024-10-01 00:00:00-04:00,26.202482223510742,26.23349794622303,26.04119904559807,26.221092367042502,13093500,0.0,0.0,0.0
2024-10-02 00:00:00-04:00,26.22109603881836,26.280026985080468,26.081523492307564,26.233501619736057,10701600,0.0,0.0,0.0
2024-10-03 00:00:00-04:00,26.15285301208496,26.19937836496336,25.9946703618199,26.146650223288088,9858300,0.0,0.0,0.0
2024-10-04 00:00:00-04:00,26.255207061767578,26.295527851162245,26.100124918236407,26.27381720295304,9511200,0.0,0.0,0.0
2024-10-07 00:00:00-04:00,26.14665412902832,26.298632238437982,26.069113045821876,26.25521093561294,12602700,0.0,0.0,0.0
2024-10-08 00:00:00-04:00,26.103229522705078,26.19007567279103,26.00087551183826,26.17766831930979,10086300,0.0,0.0,0.0
2024-10-09 00:00:00-04:00,26.348257064819336,26.363763150090367,26.041196821810573,26.112533332909248,11862600,0.0,0.0,0.0
2024-10-10 00:00:00-04:00,26.24590492248535,26.332749299782257,26.18697398532344,26.30793636701729,9633300,0.0,0.0,0.0
2024-10-11 00:00:00-04:00,26.556068420410156,26.574676789579545,26.34205531473262,26.351360386697817,9937900,0.0,3.0,0.0
2024-10-14 00:00:00-04:00,26.69563865661621,26.704943727781895,26.46301720175665,26.54676106748696,9085700,0.0,0.0,0.0
2024-10-15 00:00:00-04:00,26.5839786529541,26.85382038309289,26.546760144346457,26.649112374088073,11217500,0.0,0.0,0.0
2024-10-16 00:00:00-04:00,26.797992706298828,26.825907921687993,26.63981003528219,26.658420178874966,9171700,0.0,0.0,0.0
2024-10-17 00:00:00-04:00,26.80729866027832,26.891042534440704,26.74216493032114,26.86312909289393,8740400,0.0,0.0,0.0
